id,gender,region,age
7842,1,"kosicky kraj, spisska nova ves",0
7843,1,"banskobystricky kraj, brezno",22
7844,1,"banskobystricky kraj, brezno",26
7845,1,"banskobystricky kraj, brezno",37
7846,1,"banskobystricky kraj, brezno",19
7847,1,"banskobystricky kraj, brezno",18
7848,0,"zilinsky kraj, zilina",20
7850,0,"banskobystricky kraj, brezno",16
7851,1,"zilinsky kraj, zilina",0
7852,0,"presovsky kraj, poprad",24
7853,0,"zilinsky kraj, zilina",22
7855,0,"zilinsky kraj, zilina",22
7857,1,"banskobystricky kraj, brezno",20
7858,1,"zilinsky kraj, zilina",0
7859,0,"zahranicie, zahranicie - francuzsko",17
7860,0,"zahranicie, zahranicie - usa",0
7861,0,"zilinsky kraj, tvrdosin",24
7862,0,"banskobystricky kraj, brezno",24
7863,0,"zilinsky kraj, zilina",0
7864,1,"zahranicie, zahranicie - usa",0
7865,0,"zilinsky kraj, zilina",20
7866,1,"banskobystricky kraj, brezno",24
7867,0,"zilinsky kraj, turcianske teplice",0
7868,0,"banskobystricky kraj, brezno",24
7869,1,"zilinsky kraj, zilina",0
7870,1,"zilinsky kraj, zilina",21
7871,1,"zilinsky kraj, martin",0
7872,0,"zilinsky kraj, zilina",22
7873,0,"zilinsky kraj, zilina",0
7874,1,"zilinsky kraj, zilina",20
7875,1,"banskobystricky kraj, brezno",25
7876,0,"banskobystricky kraj, banska bystrica",0
7877,1,"ceska republika, cz - praha",23
7878,0,"trnavsky kraj, hlohovec",0
7879,0,"zilinsky kraj, martin",23
7880,0,"zahranicie, zahranicie - usa",16
7881,0,"banskobystricky kraj, brezno",0
7882,0,"banskobystricky kraj, kremnica",0
7883,0,"zilinsky kraj, zilina",37
7885,1,"zilinsky kraj, kysucke nove mesto",0
7886,0,"banskobystricky kraj, brezno",20
7887,0,"zilinsky kraj, martin",25
7888,0,"banskobystricky kraj, brezno",21
7889,0,"kosicky kraj, michalovce",21
7890,0,"banskobystricky kraj, brezno",25
7891,0,"zilinsky kraj, zilina",20
7892,0,"banskobystricky kraj, brezno",0
7893,0,"zilinsky kraj, martin",20
7894,0,"bratislavsky kraj, bratislava - okolie",0
7895,0,"zilinsky kraj, cadca",20
7896,0,"banskobystricky kraj, brezno",23
7897,0,"zilinsky kraj, cadca",19
7898,0,"zilinsky kraj, zilina",21
7901,0,"zilinsky kraj, kysucke nove mesto",19
7902,0,"zilinsky kraj, cadca",23
7903,1,"zilinsky kraj, cadca",0
7904,1,"zilinsky kraj, martin",23
7905,1,"zilinsky kraj, zilina",19
7907,1,"zilinsky kraj, cadca",21
7908,1,"zilinsky kraj, cadca",20
7909,1,"zilinsky kraj, cadca",19
7911,1,"zilinsky kraj, cadca",23
7914,0,"banskobystricky kraj, banska bystrica",0
7915,1,"zilinsky kraj, bytca",23
7916,0,"banskobystricky kraj, banska bystrica",21
7917,1,"banskobystricky kraj, brezno",22
7918,0,"banskobystricky kraj, brezno",21
7919,1,"banskobystricky kraj, brezno",0
7920,0,"banskobystricky kraj, brezno",22
7921,0,"zahranicie, zahranicie - ostatne",18
7922,0,"zilinsky kraj, zilina",18
7923,0,"zilinsky kraj, bytca",0
7924,0,"zilinsky kraj, zilina",0
7925,0,"zilinsky kraj, zilina",0
7926,0,"zilinsky kraj, zilina",19
7927,0,"bratislavsky kraj, bratislava - petrzalka",0
7928,0,"ceska republika, cz - praha",0
7929,1,"zilinsky kraj, bytca",22
7931,0,"zilinsky kraj, zilina",17
7932,0,"banskobystricky kraj, ziar nad hronom",21
7933,0,"nitriansky kraj, nove zamky",20
7935,0,"zilinsky kraj, zilina",21
7936,0,"zilinsky kraj, zilina",19
7937,0,"zilinsky kraj, bytca",18
7938,1,"zilinsky kraj, zilina",20
7939,0,"trenciansky kraj, trencin",26
7940,0,"zilinsky kraj, zilina",0
7941,0,"kosicky kraj, gelnica",0
7942,1,"zilinsky kraj, zilina",32
7943,0,"zilinsky kraj, zilina",0
7944,0,"zilinsky kraj, zilina",0
7945,0,"bratislavsky kraj, bratislava - devinska nova ves",24
7946,0,"zilinsky kraj, zilina",23
7947,1,"banskobystricky kraj, brezno",24
7948,0,"zilinsky kraj, martin",22
7949,0,"zilinsky kraj, dolny kubin",20
7950,0,"trenciansky kraj, handlova",0
7951,1,"banskobystricky kraj, brezno",26
7952,1,"banskobystricky kraj, brezno",24
7953,0,"zilinsky kraj, liptovsky mikulas",24
7954,0,"banskobystricky kraj, banska bystrica",24
7955,0,"bratislavsky kraj, bratislava - karlova ves",24
7956,1,"banskobystricky kraj, zvolen",26
7958,1,"banskobystricky kraj, brezno",32
7959,0,"banskobystricky kraj, banska bystrica",0
7960,1,"banskobystricky kraj, brezno",27
7961,0,"banskobystricky kraj, banska bystrica",40
7963,1,"banskobystricky kraj, brezno",0
7964,0,"banskobystricky kraj, brezno",21
7965,0,"zilinsky kraj, martin",25
7966,0,"zilinsky kraj, martin",0
7967,0,"zilinsky kraj, kysucke nove mesto",19
7968,0,"zilinsky kraj, zilina",0
7969,0,"trenciansky kraj, povazska bystrica",0
7970,0,"zilinsky kraj, bytca",18
7971,0,"zilinsky kraj, zilina",23
7972,0,"zilinsky kraj, zilina",21
7973,1,"zilinsky kraj, kysucke nove mesto",36
7974,0,"kosicky kraj, trebisov",0
7975,1,"zilinsky kraj, cadca",24
7977,0,"zilinsky kraj, cadca",19
7979,1,"zilinsky kraj, zilina",21
7980,1,"zilinsky kraj, martin",23
7981,1,"zilinsky kraj, cadca",21
7982,0,"zilinsky kraj, kysucke nove mesto",14
7983,0,"zilinsky kraj, zilina",20
7985,1,"zilinsky kraj, cadca",0
7986,1,"zilinsky kraj, turzovka",22
7987,1,"zilinsky kraj, zilina",0
7988,1,"zilinsky kraj, cadca",21
7989,1,"zahranicie, zahranicie - usa",0
7990,0,"zilinsky kraj, cadca",18
7991,1,"zilinsky kraj, dolny kubin",0
7992,1,"zilinsky kraj, kysucke nove mesto",17
7993,0,"zilinsky kraj, cadca",0
7998,1,"zilinsky kraj, cadca",0
7999,1,"banskobystricky kraj, rimavska sobota",27
8001,1,"zilinsky kraj, cadca",21
8003,1,"zilinsky kraj, zilina",19
8004,0,"zilinsky kraj, zilina",0
8005,0,"bratislavsky kraj, bratislava - lamac",24
8006,1,"nitriansky kraj, nitra",19
8007,0,"trnavsky kraj, hlohovec",0
8008,0,"presovsky kraj, bardejov",0
8009,1,"nitriansky kraj, nitra",16
8010,0,"zilinsky kraj, zilina",14
8011,0,"trnavsky kraj, hlohovec",24
8012,0,"presovsky kraj, vranov nad toplou",29
8013,0,"kosicky kraj, roznava",0
8014,0,"trnavsky kraj, trnava",15
8015,0,"presovsky kraj, spisska bela",0
8016,1,"zilinsky kraj, zilina",0
8017,0,"zilinsky kraj, kysucke nove mesto",25
8018,0,"zilinsky kraj, zilina",0
8019,1,"kosicky kraj, kosice - ostatne",0
8020,0,"zilinsky kraj, zilina",0
8021,0,"zahranicie, zahranicie - ostatne",0
8022,1,"zahranicie, zahranicie - ostatne",0
8023,0,"trnavsky kraj, skalica",17
8024,0,"zilinsky kraj, zilina",22
8025,1,"trenciansky kraj, povazska bystrica",18
8026,0,"zilinsky kraj, dolny kubin",0
8027,1,"trenciansky kraj, povazska bystrica",22
8028,1,"zahranicie, zahranicie - ostatne",16
8029,1,"zilinsky kraj, zilina",0
8030,0,"zilinsky kraj, namestovo",0
8031,0,"zilinsky kraj, zilina",21
8032,1,"trenciansky kraj, puchov",0
8033,1,"zilinsky kraj, cadca",21
8034,1,"zilinsky kraj, zilina",0
8035,1,"zilinsky kraj, martin",20
8036,0,"banskobystricky kraj, zvolen",23
8037,1,"zilinsky kraj, zilina",22
8038,0,"zilinsky kraj, zilina",21
8039,0,"zahranicie, zahranicie - nemecko",18
8040,0,"zilinsky kraj, cadca",18
8041,1,"zilinsky kraj, zilina",0
8042,0,"zilinsky kraj, cadca",0
8043,1,"zilinsky kraj, cadca",32
8044,1,"zilinsky kraj, zilina",23
8045,0,"zilinsky kraj, zilina",20
8046,0,"zilinsky kraj, cadca",20
8047,1,"zahranicie, zahranicie - ostatne",24
8048,1,"zahranicie, zahranicie - gb",22
8049,0,"banskobystricky kraj, poltar",23
8050,0,"banskobystricky kraj, brezno",0
8051,0,"banskobystricky kraj, brezno",27
8052,1,"banskobystricky kraj, brezno",0
8053,1,"banskobystricky kraj, brezno",24
8054,1,"banskobystricky kraj, brezno",17
8055,0,"banskobystricky kraj, brezno",17
8056,0,"banskobystricky kraj, brezno",16
8057,0,"presovsky kraj, levoca",24
8058,1,"nitriansky kraj, levice",22
8059,1,"zilinsky kraj, zilina",21
8060,1,"banskobystricky kraj, brezno",19
8061,0,"zilinsky kraj, kysucke nove mesto",19
8062,0,"banskobystricky kraj, brezno",24
8063,0,"banskobystricky kraj, brezno",0
8064,0,"zilinsky kraj, zilina",18
8065,0,"banskobystricky kraj, zvolen",22
8066,0,"zahranicie, zahranicie - australia",19
8067,1,"zahranicie, zahranicie - usa",19
8068,0,"zilinsky kraj, zilina",18
8069,0,"kosicky kraj, spisska nova ves",19
8071,0,"zilinsky kraj, zilina",17
8072,0,"zilinsky kraj, dolny kubin",0
8073,0,"zahranicie, zahranicie - ostatne",0
8074,0,"zilinsky kraj, zilina",19
8075,0,"zilinsky kraj, zilina",20
8076,0,"zahranicie, zahranicie - ostatne",0
8077,0,"zilinsky kraj, zilina",0
8078,0,"trenciansky kraj, prievidza",0
8079,0,"zilinsky kraj, zilina",0
8080,0,"presovsky kraj, bardejov",0
8081,0,"zilinsky kraj, zilina",0
8082,0,"zilinsky kraj, cadca",19
8083,0,"zilinsky kraj, kysucke nove mesto",25
8084,0,"zilinsky kraj, cadca",20
8085,0,"zilinsky kraj, cadca",23
8086,0,"zilinsky kraj, kysucke nove mesto",0
8087,0,"banskobystricky kraj, banska stiavnica",23
8088,0,"zilinsky kraj, zilina",16
8089,0,"zilinsky kraj, ruzomberok",0
8090,0,"zilinsky kraj, zilina",0
8091,0,"zilinsky kraj, zilina",16
8092,0,"zilinsky kraj, zilina",18
8093,1,"zilinsky kraj, kysucke nove mesto",20
8094,0,"zilinsky kraj, kysucke nove mesto",24
8095,0,"zilinsky kraj, bytca",20
8098,1,"zahranicie, zahranicie - usa",19
8099,1,"zilinsky kraj, cadca",23
8100,0,"zilinsky kraj, bytca",18
8101,1,"zilinsky kraj, cadca",25
8102,0,"zilinsky kraj, zilina",20
8103,1,"zilinsky kraj, cadca",19
8104,1,"zilinsky kraj, zilina",17
8105,0,"zilinsky kraj, cadca",0
8106,0,"presovsky kraj, spisska bela",17
8107,1,"zilinsky kraj, cadca",0
8108,1,"zilinsky kraj, zilina",21
8109,0,"zilinsky kraj, cadca",0
8110,1,"zilinsky kraj, zilina",19
8111,0,"zilinsky kraj, cadca",19
8112,0,"zilinsky kraj, cadca",0
8113,0,"zilinsky kraj, turzovka",19
8114,1,"zilinsky kraj, cadca",0
8115,1,"zilinsky kraj, cadca",23
8116,1,"zilinsky kraj, cadca",19
8117,1,"zilinsky kraj, zilina",23
8118,1,"zilinsky kraj, cadca",0
8119,1,"zilinsky kraj, cadca",22
8120,1,"zilinsky kraj, cadca",18
8121,0,"zilinsky kraj, turzovka",19
8122,0,"banskobystricky kraj, brezno",28
8123,0,"ceska republika, cz - vysocina",24
8124,1,"kosicky kraj, kosice - stare mesto",26
8125,1,"kosicky kraj, spisska nova ves",0
8126,1,"zilinsky kraj, zilina",21
8127,0,"ceska republika, cz - jihomoravsky kraj",24
8128,1,"kosicky kraj, kosice - sidlisko tahanovce",26
8129,0,"zilinsky kraj, zilina",22
8130,0,"bratislavsky kraj, bratislava - devinska nova ves",24
8131,1,"zilinsky kraj, zilina",0
8132,0,"zilinsky kraj, ruzomberok",30
8133,0,"zilinsky kraj, zilina",21
8134,0,"bratislavsky kraj, stupava",22
8135,1,"zilinsky kraj, zilina",0
8136,0,"kosicky kraj, kosice - okolie",0
8137,1,"zilinsky kraj, zilina",22
8138,0,"zilinsky kraj, zilina",0
8139,0,"zilinsky kraj, zilina",0
8140,1,"zilinsky kraj, zilina",20
8141,0,"zilinsky kraj, cadca",26
8142,0,"zilinsky kraj, cadca",24
8144,0,"zilinsky kraj, kysucke nove mesto",23
8145,0,"zilinsky kraj, cadca",29
8146,0,"zilinsky kraj, cadca",23
8147,1,"zilinsky kraj, zilina",19
8148,0,"zilinsky kraj, kysucke nove mesto",0
8149,1,"zilinsky kraj, cadca",19
8150,0,"kosicky kraj, kosice - krasna nad hornadom",18
8151,1,"zilinsky kraj, zilina",19
8152,0,"zilinsky kraj, zilina",17
8153,1,"zahranicie, zahranicie - usa",0
8154,0,"zilinsky kraj, zilina",17
8155,0,"zilinsky kraj, zilina",23
8156,1,"zilinsky kraj, zilina",23
8157,1,"zilinsky kraj, zilina",22
8158,0,"zahranicie, zahranicie - usa",0
8159,0,"zilinsky kraj, zilina",20
8160,1,"zilinsky kraj, zilina",20
8163,0,"zilinsky kraj, cadca",18
8164,1,"zilinsky kraj, turzovka",24
8166,1,"zilinsky kraj, cadca",0
8167,1,"zilinsky kraj, cadca",18
8169,1,"zilinsky kraj, cadca",24
8170,1,"zahranicie, zahranicie - usa",21
8172,1,"zilinsky kraj, cadca",22
8173,0,"zilinsky kraj, cadca",0
8174,0,"zilinsky kraj, turzovka",0
8175,1,"ceska republika, cz - ostravsky kraj",25
8176,0,"zilinsky kraj, cadca",22
8177,0,"zilinsky kraj, zilina",23
8178,1,"zilinsky kraj, kysucke nove mesto",30
8179,1,"zilinsky kraj, zilina",40
8180,0,"zilinsky kraj, kysucke nove mesto",24
8181,1,"zilinsky kraj, cadca",27
8183,1,"trnavsky kraj, skalica",22
8184,1,"banskobystricky kraj, brezno",18
8185,1,"trenciansky kraj, trencin",18
8186,1,"zahranicie, zahranicie - gb",25
8187,1,"banskobystricky kraj, dudince",29
8188,1,"trenciansky kraj, trencin",18
8189,0,"banskobystricky kraj, velky krtis",0
8190,1,"banskobystricky kraj, brezno",21
8191,1,"zilinsky kraj, martin",17
8193,1,"zilinsky kraj, liptovsky mikulas",23
8196,1,"banskobystricky kraj, brezno",24
8197,0,"banskobystricky kraj, banska bystrica",20
8201,1,"banskobystricky kraj, brezno",23
8205,1,"trenciansky kraj, prievidza",31
8209,1,"zilinsky kraj, zilina",30
8210,1,"zahranicie, zahranicie - gb",25
8212,1,"trnavsky kraj, leopoldov",0
8213,1,"banskobystricky kraj, brezno",20
8214,0,"zilinsky kraj, kysucke nove mesto",23
8217,1,"zilinsky kraj, zilina",22
8219,1,"banskobystricky kraj, zvolen",0
8220,1,"zilinsky kraj, zilina",19
8222,1,"zilinsky kraj, zilina",18
8224,0,"zilinsky kraj, kysucke nove mesto",0
8226,1,"zilinsky kraj, kysucke nove mesto",20
8227,1,"zilinsky kraj, zilina",17
8228,1,"zilinsky kraj, kysucke nove mesto",22
8229,0,"trnavsky kraj, skalica",19
8230,1,"zilinsky kraj, zilina",20
8231,1,"zilinsky kraj, zilina",19
8232,0,"zilinsky kraj, zilina",0
8233,1,"zilinsky kraj, bytca",21
8234,1,"zilinsky kraj, zilina",0
8235,1,"zilinsky kraj, zilina",21
8236,1,"zilinsky kraj, cadca",19
8237,1,"zilinsky kraj, zilina",18
8238,1,"zilinsky kraj, bytca",22
8239,1,"zilinsky kraj, cadca",20
8241,0,"zilinsky kraj, cadca",18
8242,0,"nitriansky kraj, levice",17
8243,0,"zilinsky kraj, cadca",19
8244,1,"zilinsky kraj, turzovka",20
8245,0,"zilinsky kraj, zilina",19
8246,1,"zilinsky kraj, cadca",20
8247,0,"zilinsky kraj, cadca",21
8248,1,"ceska republika, cz - ostravsky kraj",0
8249,1,"zilinsky kraj, cadca",18
8250,0,"zahranicie, zahranicie - francuzsko",16
8251,1,"zilinsky kraj, cadca",22
8252,1,"zilinsky kraj, cadca",20
8253,0,"kosicky kraj, kosice - zapad",22
8254,1,"zilinsky kraj, zilina",18
8255,0,"trnavsky kraj, galanta",19
8256,1,"zilinsky kraj, cadca",21
8257,0,"bratislavsky kraj, bratislava - ostatne",0
8258,0,"zilinsky kraj, cadca",20
8259,1,"zilinsky kraj, cadca",23
8260,1,"zilinsky kraj, cadca",19
8261,0,"kosicky kraj, kosice - dargovskych hrdinov",0
8262,1,"zilinsky kraj, cadca",23
8263,0,"zilinsky kraj, cadca",19
8264,0,"zahranicie, zahranicie - ostatne",0
8267,0,"trenciansky kraj, trencin",18
8268,0,"zahranicie, zahranicie - usa",12
8269,1,"banskobystricky kraj, banska stiavnica",16
8270,1,"nitriansky kraj, sala",0
8271,0,"zahranicie, zahranicie - usa",0
8272,0,"banskobystricky kraj, banska bystrica",24
8273,0,"kosicky kraj, kosice - okolie",0
8274,0,"trnavsky kraj, trnava",21
8275,0,"trenciansky kraj, nove mesto nad vahom",16
8276,0,"trenciansky kraj, prievidza",14
8277,0,"trnavsky kraj, trnava",18
8278,0,"trenciansky kraj, prievidza",15
8279,0,"zilinsky kraj, bytca",0
8280,0,"trenciansky kraj, partizanske",15
8281,0,"zilinsky kraj, martin",0
8282,0,"zilinsky kraj, zilina",22
8283,1,"zilinsky kraj, kysucke nove mesto",18
8284,0,"zilinsky kraj, turzovka",24
8285,0,"zilinsky kraj, turzovka",0
8286,0,"zilinsky kraj, cadca",19
8287,1,"zilinsky kraj, zilina",20
8288,0,"zilinsky kraj, bytca",18
8289,0,"zilinsky kraj, zilina",0
8290,0,"zahranicie, zahranicie - usa",0
8291,0,"zilinsky kraj, rajec",18
8292,1,"zilinsky kraj, bytca",21
8293,0,"zilinsky kraj, zilina",0
8294,1,"zilinsky kraj, cadca",16
8295,0,"zilinsky kraj, bytca",21
8296,0,"zilinsky kraj, rajecke teplice",0
8297,0,"zilinsky kraj, cadca",17
8298,0,"zilinsky kraj, bytca",20
8299,0,"zilinsky kraj, cadca",0
8300,0,"zilinsky kraj, zilina",0
8302,0,"zilinsky kraj, bytca",18
8303,0,"zilinsky kraj, bytca",0
8304,0,"zilinsky kraj, zilina",0
8305,0,"zilinsky kraj, zilina",17
8306,1,"zilinsky kraj, krasno nad kysucou",18
8307,0,"zilinsky kraj, cadca",20
8309,0,"zilinsky kraj, rajec",19
8310,1,"zilinsky kraj, cadca",18
8311,0,"zilinsky kraj, zilina",18
8312,0,"zilinsky kraj, zilina",18
8313,0,"zilinsky kraj, martin",18
8314,0,"zilinsky kraj, zilina",18
8315,0,"zilinsky kraj, cadca",0
8316,0,"zilinsky kraj, cadca",25
8317,1,"zilinsky kraj, cadca",22
8318,1,"bratislavsky kraj, bratislava - ruzinov",21
8319,0,"trenciansky kraj, trencin",22
8321,1,"trenciansky kraj, trencin",24
8322,0,"trenciansky kraj, trencin",21
8324,1,"banskobystricky kraj, zvolen",0
8325,0,"banskobystricky kraj, zvolen",23
8326,1,"zahranicie, zahranicie - ostatne",0
8328,1,"zahranicie, zahranicie - gb",25
8329,0,"banskobystricky kraj, kremnica",20
8332,0,"zilinsky kraj, zilina",19
8333,1,"zilinsky kraj, kysucke nove mesto",22
8334,1,"zilinsky kraj, cadca",23
8335,1,"zilinsky kraj, cadca",20
8336,1,"zilinsky kraj, zilina",0
8337,1,"zilinsky kraj, cadca",0
8338,1,"zilinsky kraj, cadca",20
8341,1,"zilinsky kraj, kysucke nove mesto",22
8342,0,"zilinsky kraj, cadca",20
8343,1,"banskobystricky kraj, brezno",0
8349,0,"zilinsky kraj, cadca",18
8350,1,"zilinsky kraj, cadca",0
8351,1,"banskobystricky kraj, brezno",24
8354,0,"zilinsky kraj, zilina",22
8356,0,"zilinsky kraj, kysucke nove mesto",18
8357,1,"bratislavsky kraj, malacky",0
8358,0,"zilinsky kraj, zilina",20
8359,0,"zilinsky kraj, cadca",18
8361,0,"zilinsky kraj, zilina",20
8362,0,"zilinsky kraj, rajecke teplice",20
8363,1,"bratislavsky kraj, bratislava - karlova ves",0
8364,0,"zilinsky kraj, dolny kubin",23
8365,1,"zilinsky kraj, cadca",19
8367,0,"zilinsky kraj, zilina",18
8368,0,"zilinsky kraj, zilina",19
8369,0,"zilinsky kraj, zilina",20
8372,0,"zilinsky kraj, zilina",0
8373,1,"zahranicie, zahranicie - ostatne",0
8374,1,"zilinsky kraj, kysucke nove mesto",25
8375,1,"zilinsky kraj, zilina",19
8376,1,"trenciansky kraj, trencin",18
8377,1,"zilinsky kraj, kysucke nove mesto",25
8378,1,"zilinsky kraj, zilina",19
8379,1,"banskobystricky kraj, modry kamen",0
8380,0,"zilinsky kraj, kysucke nove mesto",23
8381,1,"zahranicie, zahranicie - ostatne",0
8382,0,"zilinsky kraj, zilina",0
8383,1,"zilinsky kraj, kysucke nove mesto",25
8385,0,"trenciansky kraj, nemsova",0
8386,0,"zilinsky kraj, zilina",20
8387,0,"zilinsky kraj, zilina",18
8388,0,"zilinsky kraj, zilina",20
8389,1,"zilinsky kraj, zilina",21
8391,0,"zahranicie, zahranicie - usa",18
8392,1,"zilinsky kraj, zilina",20
8393,0,"zilinsky kraj, bytca",0
8394,0,"zilinsky kraj, zilina",17
8396,1,"zilinsky kraj, zilina",25
8398,0,"banskobystricky kraj, zarnovica",19
8399,1,"zilinsky kraj, cadca",0
8400,1,"zilinsky kraj, cadca",19
8401,1,"zilinsky kraj, cadca",0
8402,0,"zilinsky kraj, cadca",0
8404,1,"banskobystricky kraj, brezno",20
8405,1,"banskobystricky kraj, brezno",22
8406,1,"banskobystricky kraj, brezno",21
8407,0,"trenciansky kraj, povazska bystrica",0
8408,1,"banskobystricky kraj, poltar",39
8409,1,"banskobystricky kraj, brezno",24
8410,0,"trenciansky kraj, bojnice",0
8411,0,"nitriansky kraj, nove zamky",23
8412,1,"zilinsky kraj, cadca",22
8413,0,"zilinsky kraj, zilina",3
8414,0,"zahranicie, zahranicie - ostatne",0
8415,0,"zilinsky kraj, tvrdosin",21
8417,0,"zilinsky kraj, kysucke nove mesto",21
8418,1,"zilinsky kraj, zilina",20
8419,1,"zilinsky kraj, cadca",22
8420,0,"zilinsky kraj, trstena",32
8421,0,"zilinsky kraj, zilina",14
8422,0,"nitriansky kraj, sala",22
8423,0,"zilinsky kraj, cadca",16
8424,0,"zilinsky kraj, tvrdosin",21
8425,0,"zahranicie, zahranicie - ostatne",0
8426,0,"zilinsky kraj, cadca",20
8427,0,"zahranicie, zahranicie - francuzsko",0
8428,0,"zilinsky kraj, zilina",23
8429,0,"zilinsky kraj, zilina",0
8430,0,"zilinsky kraj, zilina",16
8431,0,"zilinsky kraj, kysucke nove mesto",0
8432,0,"zilinsky kraj, bytca",0
8433,1,"zilinsky kraj, zilina",21
8434,0,"zilinsky kraj, cadca",0
8435,0,"zahranicie, zahranicie - ostatne",0
8436,0,"zahranicie, zahranicie - ostatne",22
8437,1,"zilinsky kraj, martin",0
8438,0,"trenciansky kraj, povazska bystrica",23
8439,0,"zilinsky kraj, zilina",21
8440,0,"zilinsky kraj, bytca",0
8441,0,"zilinsky kraj, zilina",22
8442,0,"zahranicie, zahranicie - francuzsko",20
